piton/tools/perlmod/Tie/IxHash.pm:106:  return $_[0][1][$_[0][3]++] if ($_[0][3] <= $#{$_[0][1]});
piton/design/chip/tile/ariane/src/axi_node/src/apb_regs_top.sv:138:                      cfg_req_valid_rule[PADDR_i[7:2]]  <= PWDATA_i[N_MASTER_PORT-1:0];
piton/design/chip/tile/ariane/src/axi_node/src/apb_regs_top.sv:143:                      cfg_req_END_ADDR[PADDR_i[7:2]]    <= PWDATA_i[N_MASTER_PORT-1:0];
piton/design/chip/tile/ariane/src/axi_node/src/axi_BR_allocator.sv:139:      outstanding_counter  <= '0;
piton/design/chip/tile/ariane/src/axi_node/src/axi_BR_allocator.sv:149:                    outstanding_counter  <= '0;
piton/design/chip/tile/ariane/src/axi_node/src/axi_BR_allocator.sv:170:    CounterBurstCS <= '0;
piton/design/chip/tile/ariane/src/axi_node/src/axi_BR_allocator.sv:171:    error_user_S   <= '0;
piton/design/chip/tile/ariane/src/axi_node/src/axi_BR_allocator.sv:172:    error_id_S     <= '0;
piton/design/chip/tile/ariane/src/axi_node/src/axi_BR_allocator.sv:173:    error_len_S    <= '0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:143:      filter_clear <= #TAppli '0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:147:      look_data    <= #TAppli '0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:148:      incr_data    <= #TAppli '0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:149:      incr_valid   <= #TAppli '0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:150:      decr_data    <= #TAppli '0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:151:      decr_valid   <= #TAppli '0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:152:      filter_clear <= #TAppli '0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:198:          incr_data  <= #TAppli '0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:199:          incr_valid <= #TAppli '0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:219:            decr_data  <= #TAppli '0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:220:            decr_valid <= #TAppli 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:248:      decr_data  <= #TAppli '0;
piton/design/chip/tile/ariane/src/common_cells/test/cb_filter_tb.sv:249:      decr_valid <= #TAppli 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/stream_register_tb.sv:93:            cb.clr <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/stream_register_tb.sv:96:            cb.inp_valid <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/stream_register_tb.sv:104:                        cb.inp_data     <= $urandom_range(0,256);
piton/design/chip/tile/ariane/src/common_cells/test/stream_register_tb.sv:108:                        cb.clr <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/stream_register_tb.sv:109:                        cb.inp_data     <= $urandom_range(0,256);
piton/design/chip/tile/ariane/src/common_cells/test/stream_register_tb.sv:110:                        cb.inp_valid    <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/stream_register_tb.sv:114:                        cb.inp_valid    <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/stream_register_tb.sv:116:                        cb.clr          <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/stream_register_tb.sv:130:                cb.oup_ready    <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/sub_per_hash_tb.sv:98:      data <= '0;
piton/design/chip/tile/ariane/src/common_cells/test/addr_decode_tb.sv:59:    passed_checks <= 0;
piton/design/chip/tile/ariane/src/common_cells/test/addr_decode_tb.sv:60:    failed_checks <= 0;
piton/design/chip/tile/ariane/src/common_cells/test/addr_decode_tb.sv:61:    addr_map       <= map_0;
piton/design/chip/tile/ariane/src/common_cells/test/addr_decode_tb.sv:62:    en_default_idx <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/addr_decode_tb.sv:77:    addr_map       <= map_0;
piton/design/chip/tile/ariane/src/common_cells/test/cdc_2phase_tb.sv:126:      src_data_i  <= #(tck_src*0.2) stimulus;
piton/design/chip/tile/ariane/src/common_cells/test/cdc_2phase_tb.sv:127:      src_valid_i <= #(tck_src*0.2) 1;
piton/design/chip/tile/ariane/src/common_cells/test/cdc_2phase_tb.sv:136:      src_valid_i <= #(tck_src*0.2) 0;
piton/design/chip/tile/ariane/src/common_cells/test/cdc_2phase_tb.sv:157:      dst_ready_i <= #(tck_dst*0.2) 1;
piton/design/chip/tile/ariane/src/common_cells/test/cdc_2phase_tb.sv:176:      dst_ready_i <= #(tck_dst*0.2) 0;
piton/design/chip/tile/ariane/src/common_cells/test/fifo_tb.sv:94:        flush       <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/fifo_tb.sv:96:        try_push    <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/fifo_tb.sv:109:                    try_push    <= #TA 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/fifo_tb.sv:114:                    flush       <= #TA 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/fifo_tb.sv:123:        try_pop <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/test/cdc_fifo_tb.sv:131:      src_data_i  <= #(tck_src*0.2) stimulus;
piton/design/chip/tile/ariane/src/common_cells/test/cdc_fifo_tb.sv:132:      src_valid_i <= #(tck_src*0.2) 1;
piton/design/chip/tile/ariane/src/common_cells/test/cdc_fifo_tb.sv:141:      src_valid_i <= #(tck_src*0.2) 0;
piton/design/chip/tile/ariane/src/common_cells/test/cdc_fifo_tb.sv:168:      dst_ready_i <= #(tck_dst*0.2) 1;
piton/design/chip/tile/ariane/src/common_cells/test/cdc_fifo_tb.sv:187:      dst_ready_i <= #(tck_dst*0.2) 0;
piton/design/chip/tile/ariane/src/common_cells/src/sync.sv:26:            reg_q <= 'h0;
piton/design/chip/tile/ariane/src/common_cells/src/sync.sv:28:            reg_q <= {reg_q[STAGES-2:0], serial_i};
piton/design/chip/tile/ariane/src/common_cells/src/shift_reg.sv:33:                d_o <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/shift_reg.sv:46:                reg_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/rstgen_bypass.sv:45:            synch_regs_q <= 0;
piton/design/chip/tile/ariane/src/common_cells/src/rstgen_bypass.sv:47:            synch_regs_q <= {synch_regs_q[NumRegs-2:0], 1'b1};
piton/design/chip/tile/ariane/src/common_cells/src/exp_backoff.sv:67:      mask_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/exp_backoff.sv:68:      cnt_q  <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/edge_propagator.sv:32:            r_input_reg <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/edge_propagator.sv:33:            sync_a      <= 2'b00;
piton/design/chip/tile/ariane/src/common_cells/src/fifo_v3.sv:113:            read_pointer_q  <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/fifo_v3.sv:114:            write_pointer_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/fifo_v3.sv:115:            status_cnt_q    <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/fifo_v3.sv:118:                read_pointer_q  <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/fifo_v3.sv:119:                write_pointer_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/fifo_v3.sv:120:                status_cnt_q    <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/fifo_v3.sv:131:            mem_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/clk_div.sv:27:            clk_q       <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/clk_div.sv:28:            counter_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/clk_div.sv:30:            clk_q <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_fifo_2phase.sv:70:        fifo_data_q[i] <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_fifo_2phase.sv:81:      src_wptr_q <= 0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_fifo_2phase.sv:88:      dst_rptr_q <= 0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/prioarbiter.sv:73:      lock_q         <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/prioarbiter.sv:74:      arb_sel_lock_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/prioarbiter.sv:77:        lock_q         <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/prioarbiter.sv:78:        arb_sel_lock_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/generic_fifo_adv.sv:89:             Pop_Pointer_CS  <= {ADDR_DEPTH {1'b0}};
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/generic_fifo_adv.sv:90:             Push_Pointer_CS <= {ADDR_DEPTH {1'b0}};
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/generic_fifo_adv.sv:97:		  Pop_Pointer_CS  <= {ADDR_DEPTH {1'b0}};
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/generic_fifo_adv.sv:98:		  Push_Pointer_CS <= {ADDR_DEPTH {1'b0}};
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/generic_fifo_adv.sv:253:               FIFO_REGISTERS[i] <= {DATA_WIDTH {1'b0}};
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/fifo_v2.sv:48:        assign alm_empty_o  = (usage <= ALM_EMPTY_TH[ADDR_DEPTH-1:0]);
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/generic_LFSR_8bit.sv:45:             out <= {out[6],out[5],out[4],out[3],out[2],out[1],out[0], linear_feedback};
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/pulp_sync.sv:29:          r_reg <= 'h0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/pulp_sync.sv:31:          r_reg <= {r_reg[STAGES-2:0], serial_i};
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/generic_fifo.sv:108:               Pop_Pointer_CS  <= {ADDR_DEPTH {1'b0}};
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/generic_fifo.sv:109:               Push_Pointer_CS <= {ADDR_DEPTH {1'b0}};
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/generic_fifo.sv:263:         FIFO_REGISTERS[i] <= {DATA_WIDTH {1'b0}};
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/pulp_sync_wedge.sv:49:            serial_q <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider_counter.sv:114:             counter            <=  'h0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider_counter.sv:115:             div1               <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider_counter.sv:118:             is_odd             <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider_counter.sv:119:             clk_div_valid_reg  <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider_counter.sv:132:                      clk_cnt <= 'h0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider_counter.sv:133:                      is_odd  <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider_counter.sv:137:                      bypass <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider_counter.sv:145:                          is_odd  <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider_counter.sv:149:                div1 <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider_counter.sv:185:            div2    <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider_counter.sv:190:                div2 <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider.sv:177:            reg_clk_div <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/deprecated/clock_divider.sv:186:            reg_ext_gate_sync <= 2'b00;
piton/design/chip/tile/ariane/src/common_cells/src/lfsr.sv:269:        out_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/serial_deglitch.sv:29:            count_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/serial_deglitch.sv:30:            q       <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/max_counter.sv:69:           max_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/max_counter.sv:70:           overflow_max_q <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/spill_register.sv:44:        a_data_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/spill_register.sv:51:        a_full_q <= 0;
piton/design/chip/tile/ariane/src/common_cells/src/spill_register.sv:63:        b_data_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/spill_register.sv:70:        b_full_q <= 0;
piton/design/chip/tile/ariane/src/common_cells/src/mv_filter.sv:48:            counter_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/mv_filter.sv:49:            q         <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/sram.sv:38:                write_once_ram <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/sync_wedge.sv:49:            serial_q <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/edge_propagator_tx.sv:30:            r_input_reg <= 1'b0;
piton/design/chip/tile/ariane/src/common_cells/src/edge_propagator_tx.sv:31:            sync_a      <= 2'b00;
piton/design/chip/tile/ariane/src/common_cells/src/plru_tree.sv:106:            plru_tree_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/delta_counter.sv:31:        always_ff @(posedge clk_i or negedge rst_ni) overflow_q <= ~rst_ni ? 1'b0 : overflow_d;
piton/design/chip/tile/ariane/src/common_cells/src/delta_counter.sv:69:           counter_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_2phase.sv:89:      req_src_q  <= 0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_2phase.sv:90:      data_src_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_2phase.sv:100:      ack_src_q <= 0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_2phase.sv:101:      ack_q     <= 0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_2phase.sv:140:      ack_dst_q  <= 0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_2phase.sv:150:      data_dst_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_2phase.sv:159:      req_dst_q <= 0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_2phase.sv:160:      req_q0    <= 0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_2phase.sv:161:      req_q1    <= 0;
piton/design/chip/tile/ariane/src/common_cells/src/cdc_2phase.sv:165:      req_q1    <= req_q0;
piton/design/chip/tile/ariane/src/common_cells/src/rr_arb_tree.sv:106:            lock_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/rr_arb_tree.sv:109:              lock_q <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/rr_arb_tree.sv:132:            req_q  <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/rr_arb_tree.sv:135:              req_q  <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/rr_arb_tree.sv:149:          rr_q   <= '0;
piton/design/chip/tile/ariane/src/common_cells/src/rr_arb_tree.sv:152:            rr_q   <= '0;
piton/design/chip/tile/ariane/src/common_cells/formal/fall_through_register_properties.sv:60:            stalls <= 0;
piton/design/chip/tile/ariane/src/common_cells/formal/fifo_v3_properties.sv:84:            writes <= 0;
piton/design/chip/tile/ariane/src/common_cells/formal/fifo_v3_properties.sv:85:            reads  <= 0;
piton/design/chip/tile/ariane/src/common_cells/formal/fifo_v3_properties.sv:88:                writes <= 0;
piton/design/chip/tile/ariane/src/common_cells/formal/fifo_v3_properties.sv:89:                reads  <= 0;
piton/design/chip/tile/ariane/src/fpu_wrap.sv:459:        operand_a_q   <= '0;
piton/design/chip/tile/ariane/src/fpu_wrap.sv:460:        operand_b_q   <= '0;
piton/design/chip/tile/ariane/src/fpu_wrap.sv:461:        operand_c_q   <= '0;
piton/design/chip/tile/ariane/src/fpu_wrap.sv:462:        fpu_op_q      <= '0;
piton/design/chip/tile/ariane/src/fpu_wrap.sv:463:        fpu_op_mod_q  <= '0;
piton/design/chip/tile/ariane/src/fpu_wrap.sv:464:        fpu_srcfmt_q  <= '0;
piton/design/chip/tile/ariane/src/fpu_wrap.sv:465:        fpu_dstfmt_q  <= '0;
piton/design/chip/tile/ariane/src/fpu_wrap.sv:466:        fpu_ifmt_q    <= '0;
piton/design/chip/tile/ariane/src/fpu_wrap.sv:467:        fpu_rm_q      <= '0;
piton/design/chip/tile/ariane/src/fpu_wrap.sv:468:        fpu_vec_op_q  <= '0;
piton/design/chip/tile/ariane/src/fpu_wrap.sv:469:        fpu_tag_q     <= '0;
piton/design/chip/tile/ariane/src/ariane_regfile.sv:62:            wdata_q <= '0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:80:        startHash_r <= 1'b0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:81:        newMessage_r <= 1'b0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:98:                startHash <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:99:                newMessage <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:100:                data[0] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:101:                data[1] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:102:                data[2] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:103:                data[3] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:104:                data[4] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:105:                data[5] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:106:                data[6] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:107:                data[7] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:108:                data[8] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:109:                data[9] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:110:                data[10] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:111:                data[11] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:112:                data[12] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:113:                data[13] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:114:                data[14] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:115:                data[15] <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:122:                            startHash <= reglk_ctrl_i[1] ? startHash : wdata[0];
piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv:126:                        data[0] <= reglk_ctrl_i[3] ? data[0] : wdata;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:115:                w_mem[00]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:116:                w_mem[01]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:117:                w_mem[02]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:118:                w_mem[03]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:119:                w_mem[04]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:120:                w_mem[05]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:121:                w_mem[06]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:122:                w_mem[07]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:123:                w_mem[08]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:124:                w_mem[09]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:125:                w_mem[10]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:126:                w_mem[11]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:127:                w_mem[12]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:128:                w_mem[13]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:129:                w_mem[14]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:130:                w_mem[15]             <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:131:                w_ctr_reg             <= 6'h00;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:138:                        w_mem[00] <= w_mem00_new;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:139:                        w_mem[01] <= w_mem01_new;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:140:                        w_mem[02] <= w_mem02_new;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:141:                        w_mem[03] <= w_mem03_new;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:142:                        w_mem[04] <= w_mem04_new;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:143:                        w_mem[05] <= w_mem05_new;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:144:                        w_mem[06] <= w_mem06_new;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:145:                        w_mem[07] <= w_mem07_new;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:146:                        w_mem[08] <= w_mem08_new;
piton/design/chip/tile/ariane/src/sha256/sha256_w_mem.v:147:                        w_mem[09] <= w_mem09_new;
piton/design/chip/tile/ariane/src/sha256/sha256.v:205:                a_reg            <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:206:                b_reg            <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:207:                c_reg            <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:208:                d_reg            <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:209:                e_reg            <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:210:                f_reg            <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:211:                g_reg            <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:212:                h_reg            <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:213:                H0_reg           <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:214:                H1_reg           <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:215:                H2_reg           <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:216:                H3_reg           <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:217:                H4_reg           <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:218:                H5_reg           <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:219:                H6_reg           <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:220:                H7_reg           <= 32'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:221:                digest_valid_reg <= 0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:222:                t_ctr_reg        <= 6'h0;
piton/design/chip/tile/ariane/src/sha256/sha256.v:242:                        H0_reg <= H0_new;
piton/design/chip/tile/ariane/src/dma/dma.sv:115:          //start_d <= 'b0;
piton/design/chip/tile/ariane/src/dma/dma.sv:116:          start_d <= 'b0 ; 
piton/design/chip/tile/ariane/src/dma/dma.sv:117:          length_d <= 'b0 ;
piton/design/chip/tile/ariane/src/dma/dma.sv:118:          source_addr_lsb_d <= 'b0 ; 
piton/design/chip/tile/ariane/src/dma/dma.sv:119:          source_addr_msb_d <= 'b0 ; 
piton/design/chip/tile/ariane/src/dma/dma.sv:120:          dest_addr_lsb_d <= 'b0 ; 
piton/design/chip/tile/ariane/src/dma/dma.sv:121:          dest_addr_msb_d <= 'b0 ; 
piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv:101://        startHash_r <= 1'b0;
piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv:102://        newMessage_r <= 1'b0;
piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv:119:                    core_lock_reg <= 'b0; 
piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv:120:                    start_reg <= 'b0; 
piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv:121:                    length_reg <= 'b0; 
piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv:122:                    source_addr_lsb_reg<= 'b0; 
piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv:123:                    source_addr_msb_reg<= 'b0; 
piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv:124:                    dest_addr_lsb_reg  <= 'b0; 
piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv:125:                    dest_addr_msb_reg  <= 'b0; 
piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv:126:                    done_reg  <= 'b0; 
piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv:127:                    end_reg  <= 'b0; 
piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv:146:                        core_lock_reg <= (wdata==0) ? 0 : ((core_lock_reg==0) ? wdata : 0); 
piton/design/chip/tile/ariane/src/mult.sv:134:            word_op_q <= '0;
piton/design/chip/tile/ariane/src/ariane.sv:827:      cycles <= 0;
piton/design/chip/tile/ariane/src/store_unit.sv:264:            st_be_q        <= '0;
piton/design/chip/tile/ariane/src/store_unit.sv:265:            st_data_q      <= '0;
piton/design/chip/tile/ariane/src/store_unit.sv:266:            st_data_size_q <= '0;
piton/design/chip/tile/ariane/src/store_unit.sv:267:            trans_id_q     <= '0;
piton/design/chip/tile/ariane/src/serdiv.sv:232:      op_a_q         <= '0;
piton/design/chip/tile/ariane/src/serdiv.sv:233:      op_b_q         <= '0;
piton/design/chip/tile/ariane/src/serdiv.sv:234:      res_q          <= '0;
piton/design/chip/tile/ariane/src/serdiv.sv:235:      cnt_q          <= '0;
piton/design/chip/tile/ariane/src/serdiv.sv:236:      id_q           <= '0;
piton/design/chip/tile/ariane/src/serdiv.sv:237:      rem_sel_q      <= 1'b0;
piton/design/chip/tile/ariane/src/serdiv.sv:238:      comp_inv_q     <= 1'b0;
piton/design/chip/tile/ariane/src/serdiv.sv:239:      res_inv_q      <= 1'b0;
piton/design/chip/tile/ariane/src/serdiv.sv:240:      op_b_zero_q    <= 1'b0;
piton/design/chip/tile/ariane/src/serdiv.sv:241:      div_res_zero_q <= 1'b0;
piton/design/chip/tile/ariane/src/id_stage.sv:122:            issue_q <= '0;
piton/design/chip/tile/ariane/src/scoreboard.sv:356:      mem_q                 <= '{default: 0};
piton/design/chip/tile/ariane/src/scoreboard.sv:357:      issue_cnt_q           <= '0;
piton/design/chip/tile/ariane/src/scoreboard.sv:358:      commit_pointer_q      <= '0;
piton/design/chip/tile/ariane/src/scoreboard.sv:359:      issue_pointer_q       <= '0;
piton/design/chip/tile/ariane/src/aes2/aes_key_expand_128.v:76:always @(posedge clk)	w[0] <= #1 kld ? key[127:096] : w[0]^subword^rcon;
piton/design/chip/tile/ariane/src/aes2/aes_key_expand_128.v:77:always @(posedge clk)	w[1] <= #1 kld ? key[095:064] : w[0]^w[1]^subword^rcon;
